GAME_ID,POSSESSION_ID,PERIOD,START_CLOCK,END_CLOCK,EVENTS,ACTION_TYPES,EVENT_LIST,TEAM,team,TEAM_ID,PLAYER_ID,PLAYER_NAME,HOME_SCORE,AWAY_SCORE,FIRST_SHOT_RESULT,FIRST_SHOT_VALUE,FIRST_SHOT_SUBTYPE,FIRST_SHOT_PLAYER,FIRST_SHOT_X_LEGACY,FIRST_SHOT_Y_LEGACY,FIRST_SHOT_DISTANCE,FIRST_SHOT_SECONDS,POSS_LENGTH,TIME_UNTIL_FIRST_SHOT,SHOT_TIME_FOR_ANALYSIS,TWO_FOR_ONE_ATTEMPT,NO_TWO_FOR_ONE_ATTEMPT,POSS_PTS,FREE_THROW_PTS,TWO_FOR_ONE_SECOND_POSSESSION?,NON_TWO_FOR_ONE_SECOND_POSSESSION?,SECOND_POSSESSION_PTS,SECOND_POSSESSION_SHOT_RESULT,SECOND_POSSESSION_SHOT_SECONDS,TWO_FOR_ONE_SECOND_POSSESSION_PTS,TOTAL_PTS_ON_ALL_2FOR1_POSS,TEAM_ABBREV,logo,Player,Images
0022500999,155,3,PT00M38.30S,PT00M34.60S,2,"Rebound, Made Shot",Payton II REBOUND (Off:4 Def:1) | Porzingis 30' 3PT Jump Shot (11 PTS) (Payton II 4 AST),GSW,Golden State Warriors,1610612744,204001,K. Porziņģis,89,73,Made,3.0,Jump Shot,K. Porziņģis,-77.0,294.0,30.0,35.0,3.0,3.0,3.0,1,0,3.0,0,0.0,,,,,0.0,3.0,GSW,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg,Kristaps Porziņģis,https://cdn.nba.com/headshots/nba/latest/1040x760/204001.png
0022501001,209,4,PT00M36.20S,PT00M32.90S,3,"Timeout, Timeout, Made Shot",PACERS Timeout: Regular (Full 6 Short 0) | PACERS Timeout: Regular (Full 7 Short 0) | Slawson 2' Driving Finger Roll Layup (17 PTS) (Jones 2 AST),IND,Indiana Pacers,1610612754,1641771,J. Slawson,119,125,Made,2.0,Driving Finger Roll Layup Shot,J. Slawson,2.0,21.0,2.0,33.0,3.0,3.0,3.0,1,0,2.0,0,1.0,,0.0,,18.0,0.0,2.0,IND,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Jalen Slawson,https://cdn.nba.com/headshots/nba/latest/1040x760/1641771.png
0022501002,104,2,PT00M36.00S,PT00M21.80S,2,"Rebound, Missed Shot",Buzelis REBOUND (Off:1 Def:2) | MISS Giddey 7' Driving Floating Jump Shot,CHI,Chicago Bulls,1610612741,1630581,J. Giddey,45,72,Missed,2.0,Driving Floating Jump Shot,J. Giddey,37.0,58.0,7.0,22.0,14.0,14.0,14.0,0,1,0.0,0,,0.0,,,,0.0,0.0,CHI,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Josh Giddey,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png
0022501004,118,2,PT00M39.90S,PT00M38.30S,2,"Rebound, Made Shot",Jazz Rebound | Sensabaugh 1' Reverse Layup (23 PTS) (Harkless 1 AST),UTA,Utah Jazz,1610612762,1641729,B. Sensabaugh,72,56,Made,2.0,Reverse Layup Shot,B. Sensabaugh,9.0,4.0,1.0,38.0,2.0,2.0,2.0,1,0,2.0,0,1.0,,2.0,,11.0,2.0,4.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Brice Sensabaugh,https://cdn.nba.com/headshots/nba/latest/1040x760/1641729.png
0022501004,119,2,PT00M33.50S,PT00M33.50S,1,Missed Shot,MISS McDaniels 24' 3PT Jump Shot,MIN,Minnesota Timberwolves,1610612750,1630183,J. McDaniels,72,56,Missed,3.0,Jump Shot,J. McDaniels,217.0,109.0,24.0,34.0,4.0,0.0,4.0,1,0,0.0,0,1.0,,0.0,Missed,1.0,0.0,0.0,MIN,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg,Jaden McDaniels,https://cdn.nba.com/headshots/nba/latest/1040x760/1630183.png
0022501005,102,2,PT00M34.70S,PT00M31.20S,2,"Rebound, Made Shot",PELICANS Rebound | Murphy III 25' 3PT Jump Shot (12 PTS) (Bey 1 AST),NOP,New Orleans Pelicans,1610612740,1630530,T. Murphy III,58,58,Made,3.0,Jump Shot,T. Murphy III,-173.0,182.0,25.0,31.0,4.0,4.0,4.0,1,0,3.0,0,1.0,,2.0,Made,0.0,2.0,5.0,NOP,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,Trey Murphy III,https://cdn.nba.com/headshots/nba/latest/1040x760/1630530.png
0022501010,154,3,PT00M35.00S,PT00M19.90S,5,"Rebound, Foul, Missed Shot, Rebound, Made Shot",Powell REBOUND (Off:0 Def:1) | LaRavia P.FOUL (P3.T3) (M.Lindsay) | MISS Jakucionis 26' 3PT Jump Shot | Ware REBOUND (Off:3 Def:5) | Ware 4' Floating Jump Shot (12 PTS),MIA,Miami Heat,1610612748,1642276,K. Ware,88,97,Missed,3.0,Jump Shot,K. Jakučionis,-228.0,127.0,26.0,23.0,15.0,12.0,12.0,0,1,2.0,0,,0.0,,,,0.0,2.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Kasparas Jakučionis,https://cdn.nba.com/headshots/nba/latest/1040x760/1642857.png
0022501011,106,2,PT00M35.00S,PT00M31.60S,2,"Steal, Made Shot",Williams STEAL (1 STL) | Richards 1' Running Dunk (5 PTS) (Giddey 11 AST),CHI,Chicago Bulls,1610612741,1630208,N. Richards,45,61,Made,2.0,Running Dunk Shot,N. Richards,-4.0,10.0,1.0,32.0,3.0,3.0,3.0,1,0,2.0,0,1.0,,0.0,Missed,0.0,0.0,2.0,CHI,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Nick Richards,https://cdn.nba.com/headshots/nba/latest/1040x760/1630208.png
0022501012,149,3,PT00M36.00S,PT00M23.20S,3,"Missed Shot, Rebound, Made Shot",MISS Bogdanovic 29' 3PT Pullup Jump Shot | Miller REBOUND (Off:2 Def:5) | Jackson 1' Dunk (10 PTS) (Sanders 2 AST),LAC,LA Clippers,1610612746,1630543,I. Jackson,84,84,Missed,3.0,Pullup Jump shot,B. Bogdanović,87.0,279.0,29.0,36.0,21.0,0.0,21.0,0,1,2.0,0,,1.0,0.0,Missed,1.0,0.0,2.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Bogdan Bogdanović,https://cdn.nba.com/headshots/nba/latest/1040x760/203992.png
0022501012,200,4,PT00M34.40S,PT00M28.70S,2,"Rebound, Made Shot",Dunn REBOUND (Off:2 Def:5) | Bogdanovic 2' Driving Layup (16 PTS),LAC,LA Clippers,1610612746,203992,B. Bogdanović,105,99,Made,2.0,Driving Layup Shot,B. Bogdanović,15.0,8.0,2.0,29.0,5.0,5.0,5.0,1,0,2.0,0,1.0,,0.0,Missed,11.0,0.0,2.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Bogdan Bogdanović,https://cdn.nba.com/headshots/nba/latest/1040x760/203992.png
0022501013,95,2,PT00M39.20S,PT00M35.40S,2,"Rebound, Made Shot",Bouyea REBOUND (Off:0 Def:2) | Maluach Running Dunk (2 PTS) (Gillespie 3 AST),PHX,Phoenix Suns,1610612756,1642863,K. Maluach,52,59,Made,2.0,Running Dunk Shot,K. Maluach,-2.0,3.0,0.0,35.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,0.0,Missed,2.0,0.0,2.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Khaman Maluach,https://cdn.nba.com/headshots/nba/latest/1040x760/1642863.png
0022501020,209,4,PT00M35.20S,PT00M22.20S,6,"Missed Shot, Rebound, Missed Shot, Rebound, Timeout, Made Shot",MISS Avdija 7' Driving Floating Jump Shot | Grant REBOUND (Off:1 Def:3) | MISS Grant 3PT Jump Shot | Avdija REBOUND (Off:3 Def:5) | Trail Blazers Timeout: Regular (Reg.5 Short 0) | Grant 24' 3PT Jump Shot (24 PTS) (Holiday 12 AST),POR,Portland Trail Blazers,1610612757,203924,J. Grant,104,106,Missed,2.0,Driving Floating Jump Shot,D. Avdija,43.0,57.0,7.0,35.0,13.0,0.0,13.0,0,1,3.0,0,,1.0,2.0,,,2.0,5.0,POR,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Deni Avdija,https://cdn.nba.com/headshots/nba/latest/1040x760/1630166.png
0022501022,50,1,PT00M38.90S,PT00M22.90S,4,"Steal, Missed Shot, Rebound, Missed Shot",Cooper STEAL (1 STL) | MISS Vukcevic 28' 3PT Running Pull-Up Jump Shot | Gill REBOUND (Off:1 Def:0) | MISS Watkins 3PT Jump Shot,WAS,Washington Wizards,1610612764,1642364,J. Watkins,32,32,Missed,3.0,Running Pull-Up Jump Shot,T. Vukcevic,112.0,257.0,28.0,33.0,16.0,6.0,6.0,1,0,0.0,0,0.0,,,,,0.0,0.0,WAS,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg,Tristan Vukcevic,https://cdn.nba.com/headshots/nba/latest/1040x760/1641774.png
0022501026,53,1,PT00M38.30S,PT00M30.70S,2,"Steal, Made Shot",Kuminga STEAL (1 STL) | Risacher 25' 3PT Jump Shot (6 PTS) (McCollum 3 AST),ATL,Atlanta Hawks,1610612737,1642258,Z. Risacher,35,35,Made,3.0,Jump Shot,Z. Risacher,61.0,243.0,25.0,31.0,7.0,7.0,7.0,1,0,3.0,0,1.0,,0.0,Missed,1.0,0.0,3.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Zaccharie Risacher,https://cdn.nba.com/headshots/nba/latest/1040x760/1642258.png
0022501027,52,1,PT00M39.10S,PT00M39.10S,3,"Timeout, Instant Replay, Missed Shot",ROCKETS Timeout: Coach Challenge (Full 2 Short 0) | Instant Replay1st Period (8:39 PM EST) | MISS Larsson 4' Driving Finger Roll Layup,MIA,Miami Heat,1610612748,1641796,P. Larsson,30,29,Missed,2.0,Driving Finger Roll Layup Shot,P. Larsson,-2.0,36.0,4.0,39.0,0.0,0.0,0.0,1,0,0.0,0,1.0,,0.0,Missed,20.0,0.0,0.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Pelle Larsson,https://cdn.nba.com/headshots/nba/latest/1040x760/1641796.png
0022501027,53,1,PT00M39.10S,PT00M20.40S,3,"Jump Ball, Rebound, Missed Shot",Jump Ball Smith Jr. vs. Adebayo: Tip to Smith | Heat Rebound | MISS Fontecchio 26' 3PT Jump Shot,MIA,Miami Heat,1610612748,1631323,S. Fontecchio,30,29,Missed,3.0,Jump Shot,S. Fontecchio,-194.0,173.0,26.0,20.0,19.0,19.0,19.0,0,1,0.0,0,,0.0,,,,0.0,0.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Simone Fontecchio,https://cdn.nba.com/headshots/nba/latest/1040x760/1631323.png
0022501029,50,1,PT00M33.70S,PT00M33.70S,1,Made Shot,Thompson 29' 3PT Jump Shot (12 PTS) (Nembhard 5 AST),DAL,Dallas Mavericks,1610612742,202691,K. Thompson,42,32,Made,3.0,Jump Shot,K. Thompson,-7.0,285.0,29.0,34.0,5.0,0.0,5.0,1,0,3.0,0,1.0,,0.0,Missed,2.0,0.0,3.0,DAL,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Klay Thompson,https://cdn.nba.com/headshots/nba/latest/1040x760/202691.png
0022501031,53,1,PT00M39.40S,PT00M22.70S,3,"Rebound, Foul, Made Shot",SUNS Rebound | Green L.B.FOUL (P1.T2) (J.Butler) | Fleming 2' Cutting Finger Roll Layup Shot (2 PTS) (Gillespie 2 AST),PHX,Phoenix Suns,1610612756,1642853,R. Fleming,26,13,Made,2.0,Cutting Finger Roll Layup Shot,R. Fleming,-6.0,15.0,2.0,23.0,16.0,16.0,16.0,0,1,2.0,0,,0.0,,,,0.0,2.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Rasheer Fleming,https://cdn.nba.com/headshots/nba/latest/1040x760/1642853.png
0022501032,52,1,PT00M35.80S,PT00M30.90S,2,"Rebound, Missed Shot",Trail Blazers Rebound | MISS Murray 3PT Jump Shot,POR,Portland Trail Blazers,1610612757,1631200,K. Murray,40,38,Missed,3.0,Jump Shot,K. Murray,-229.0,4.0,0.0,31.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,2.0,Made,21.0,2.0,2.0,POR,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Kris Murray,https://cdn.nba.com/headshots/nba/latest/1040x760/1631200.png
0022501033,44,1,PT00M35.80S,PT00M31.80S,2,"Rebound, Made Shot",Saraf REBOUND (Off:0 Def:1) | Smith 24' 3PT Running Jump Shot (6 PTS) (Liddell 1 AST),BKN,Brooklyn Nets,1610612751,1641869,M. Smith,27,32,Made,3.0,Running Jump Shot,M. Smith,-232.0,63.0,24.0,32.0,4.0,4.0,4.0,1,0,3.0,0,1.0,,2.0,Made,0.0,2.0,5.0,BKN,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Malachi Smith,
0022501034,48,1,PT00M36.10S,PT00M31.20S,3,"Rebound, Foul, Made Shot",KNICKS Rebound | Gill L.B.FOUL (P1.T3) (J.Sterling) | Anunoby 24' 3PT Jump Shot (3 PTS),NYK,New York Knicks,1610612752,1628384,O. Anunoby,32,25,Made,3.0,Jump Shot,O. Anunoby,-235.0,2.0,24.0,31.0,5.0,5.0,5.0,1,0,3.0,0,1.0,,0.0,Missed,5.0,0.0,3.0,NYK,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg,OG Anunoby,https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png
0022501040,100,2,PT00M33.70S,PT00M28.00S,2,"Rebound, Missed Shot",Edgecombe REBOUND (Off:0 Def:5) | MISS Edgecombe 28' 3PT Pullup Jump Shot,PHI,Philadelphia 76ers,1610612755,1642845,V. Edgecombe,43,62,Missed,3.0,Pullup Jump shot,V. Edgecombe,-115.0,253.0,28.0,28.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,0.0,Missed,0.0,0.0,0.0,PHI,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,VJ Edgecombe,https://cdn.nba.com/headshots/nba/latest/1040x760/1642845.png
0022501041,54,1,PT00M37.60S,PT00M33.90S,2,"Rebound, Made Shot",Adebayo REBOUND (Off:0 Def:1) | Jakucionis 3PT Running Jump Shot (6 PTS) (Adebayo 2 AST),MIA,Miami Heat,1610612748,1642857,K. Jakučionis,31,35,Made,3.0,Running Jump Shot,K. Jakučionis,-224.0,69.0,0.0,34.0,4.0,4.0,4.0,1,0,3.0,0,1.0,,0.0,Missed,0.0,0.0,3.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Kasparas Jakučionis,https://cdn.nba.com/headshots/nba/latest/1040x760/1642857.png
0022501041,113,2,PT00M37.60S,PT00M14.90S,2,"Rebound, Missed Shot",Wiggins REBOUND (Off:1 Def:2) | MISS Larsson 6' Driving Floating Jump Shot,MIA,Miami Heat,1610612748,1641796,P. Larsson,58,76,Missed,2.0,Driving Floating Jump Shot,P. Larsson,-13.0,58.0,6.0,15.0,23.0,23.0,23.0,0,1,0.0,0,,0.0,,,,0.0,0.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Pelle Larsson,https://cdn.nba.com/headshots/nba/latest/1040x760/1641796.png
0022501042,56,1,PT00M35.70S,PT00M32.10S,2,"Rebound, Missed Shot",Durant REBOUND (Off:1 Def:3) | MISS Finney-Smith 26' 3PT Running Jump Shot,HOU,Houston Rockets,1610612745,1627827,D. Finney-Smith,39,21,Missed,3.0,Running Jump Shot,D. Finney-Smith,-151.0,213.0,26.0,32.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,0.0,,,0.0,0.0,HOU,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg,Dorian Finney-Smith,https://cdn.nba.com/headshots/nba/latest/1040x760/1627827.png
0022501043,173,3,PT00M39.00S,PT00M34.90S,2,"Steal, Made Shot",Filipowski STEAL (1 STL) | Bailey 24' Running Jump Shot (28 PTS) (Filipowski 3 AST),UTA,Utah Jazz,1610612762,1642846,A. Bailey,85,115,Made,2.0,Running Jump Shot,A. Bailey,22.0,236.0,24.0,35.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,3.0,Made,10.0,3.0,5.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Ace Bailey,https://cdn.nba.com/headshots/nba/latest/1040x760/1642846.png
0022501046,49,1,PT00M39.20S,PT00M33.60S,2,"Rebound, Made Shot",Miller REBOUND (Off:0 Def:1) | Dunn 3PT Running Jump Shot (5 PTS) (Garland 2 AST),LAC,LA Clippers,1610612746,1627739,K. Dunn,28,22,Made,3.0,Running Jump Shot,K. Dunn,227.0,4.0,0.0,34.0,5.0,5.0,5.0,1,0,3.0,0,0.0,,,,,0.0,3.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Kris Dunn,https://cdn.nba.com/headshots/nba/latest/1040x760/1627739.png
0022501046,101,2,PT00M36.80S,PT00M31.00S,2,"Rebound, Made Shot",Batum REBOUND (Off:0 Def:3) | Leonard 28' 3PT Step Back Jump Shot (22 PTS),LAC,LA Clippers,1610612746,202695,K. Leonard,71,47,Made,3.0,Step Back Jump shot,K. Leonard,-142.0,239.0,28.0,31.0,6.0,6.0,6.0,1,0,3.0,0,1.0,,0.0,Missed,5.0,0.0,3.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Kawhi Leonard,https://cdn.nba.com/headshots/nba/latest/1040x760/202695.png
0022501047,103,2,PT00M38.80S,PT00M32.00S,2,"Rebound, Missed Shot",Miller REBOUND (Off:1 Def:2) | MISS White 31' 3PT Pullup Jump Shot,CHA,Charlotte Hornets,1610612766,1629632,C. White,70,47,Missed,3.0,Pullup Jump shot,C. White,-4.0,306.0,31.0,32.0,7.0,7.0,7.0,1,0,0.0,0,1.0,,2.0,,,2.0,2.0,CHA,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg,Coby White,https://cdn.nba.com/headshots/nba/latest/1040x760/1629632.png
0022501049,147,3,PT00M35.90S,PT00M22.30S,2,"Rebound, Made Shot",Bryant REBOUND (Off:1 Def:5) | Mitchell 5' Turnaround Jump Shot (31 PTS),CLE,Cleveland Cavaliers,1610612739,1628378,D. Mitchell,104,95,Made,2.0,Turnaround Jump Shot,D. Mitchell,-44.0,31.0,5.0,22.0,14.0,14.0,14.0,0,1,2.0,0,,1.0,1.0,,,1.0,3.0,CLE,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Donovan Mitchell,https://cdn.nba.com/headshots/nba/latest/1040x760/1628378.png
0022501050,46,1,PT00M35.60S,PT00M31.00S,2,"Rebound, Missed Shot",Gillespie REBOUND (Off:0 Def:1) | MISS Gillespie 3' Running Layup,PHX,Phoenix Suns,1610612756,1631221,C. Gillespie,35,26,Missed,2.0,Running Layup Shot,C. Gillespie,-15.0,24.0,3.0,31.0,5.0,5.0,5.0,1,0,0.0,0,0.0,,,,,0.0,0.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Collin Gillespie,https://cdn.nba.com/headshots/nba/latest/1040x760/1631221.png
0022501051,233,5,PT00M36.10S,PT00M15.60S,2,"Foul, Missed Shot",Thompson P.FOUL (P5.T3) (K.Scott) | MISS McCollum 27' 3PT Jump Shot,ATL,Atlanta Hawks,1610612737,203468,C. McCollum,129,130,Missed,3.0,Jump Shot,C. McCollum,-208.0,172.0,27.0,16.0,20.0,20.0,20.0,0,1,0.0,0,,0.0,,,,0.0,0.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,CJ McCollum,https://cdn.nba.com/headshots/nba/latest/1040x760/203468.png
0022501052,52,1,PT00M34.80S,PT00M14.90S,2,"Rebound, Made Shot",L. James REBOUND (Off:1 Def:2) | Doncic 1' Driving Finger Roll Layup (21 PTS) (L. James 3 AST),LAL,Los Angeles Lakers,1610612747,1629029,L. Dončić,28,45,Made,2.0,Driving Finger Roll Layup Shot,L. Dončić,6.0,6.0,1.0,15.0,20.0,20.0,20.0,0,1,2.0,0,,0.0,,,,0.0,2.0,LAL,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg,Luka Dončić,https://cdn.nba.com/headshots/nba/latest/1040x760/1629029.png
0022501057,173,3,PT00M39.20S,PT00M33.70S,2,"Steal, Made Shot",Mbeng STEAL (3 STL) | Chandler 2' Running Layup (10 PTS) (Tshiebwe 4 AST),UTA,Utah Jazz,1610612762,1631113,K. Chandler,73,102,Made,2.0,Running Layup Shot,K. Chandler,18.0,3.0,2.0,34.0,5.0,5.0,5.0,1,0,2.0,0,1.0,,2.0,Made,1.0,2.0,4.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Kennedy Chandler,https://cdn.nba.com/headshots/nba/latest/1040x760/1631113.png
0022501058,201,4,PT00M33.50S,PT00M28.50S,3,"Violation, Timeout, Made Shot",Durant Violation:Kicked Ball (S.Foster) | TIMBERWOLVES Timeout: Regular (Full 6 Short 0) | Randle 6' Driving Floating Jump Shot (20 PTS),MIN,Minnesota Timberwolves,1610612750,203944,J. Randle,95,94,Made,2.0,Driving Floating Jump Shot,J. Randle,-56.0,1.0,6.0,28.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,0.0,Missed,1.0,0.0,2.0,MIN,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg,Julius Randle,https://cdn.nba.com/headshots/nba/latest/1040x760/203944.png
0022501059,165,3,PT00M40.10S,PT00M32.90S,2,"Rebound, Made Shot",Watson REBOUND (Off:0 Def:3) | Strawther 27' 3PT Jump Shot (8 PTS) (Jokic 16 AST),DEN,Denver Nuggets,1610612743,1631124,J. Strawther,109,98,Made,3.0,Jump Shot,J. Strawther,-91.0,256.0,27.0,33.0,7.0,7.0,7.0,1,0,3.0,0,1.0,,2.0,Made,6.0,2.0,5.0,DEN,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Julian Strawther,https://cdn.nba.com/headshots/nba/latest/1040x760/1631124.png
0022501062,49,1,PT00M35.40S,PT00M29.60S,2,"Rebound, Made Shot",Mathurin REBOUND (Off:1 Def:1) | Batum 3PT Jump Shot (3 PTS) (Mathurin 2 AST),LAC,LA Clippers,1610612746,201587,N. Batum,36,22,Made,3.0,Jump Shot,N. Batum,233.0,-6.0,0.0,30.0,5.0,5.0,5.0,1,0,3.0,0,0.0,,,,,0.0,3.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Nicolas Batum,https://cdn.nba.com/headshots/nba/latest/1040x760/201587.png
0022501063,97,2,PT00M34.40S,PT00M11.80S,2,"Rebound, Made Shot",Diabate REBOUND (Off:1 Def:3) | White 9' Pullup Jump Shot (12 PTS),CHA,Charlotte Hornets,1610612766,1629632,C. White,65,55,Made,2.0,Pullup Jump shot,C. White,54.0,74.0,9.0,12.0,22.0,22.0,22.0,0,1,2.0,0,,0.0,,,,0.0,2.0,CHA,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg,Coby White,https://cdn.nba.com/headshots/nba/latest/1040x760/1629632.png
0022501064,52,1,PT00M39.50S,PT00M36.60S,2,"Rebound, Made Shot",Jenkins REBOUND (Off:0 Def:1) | Jenkins 27' 3PT Running Pull-Up Jump Shot (5 PTS),DET,Detroit Pistons,1610612765,1642450,D. Jenkins,29,31,Made,3.0,Running Pull-Up Jump Shot,D. Jenkins,-40.0,263.0,27.0,37.0,3.0,3.0,3.0,1,0,3.0,0,1.0,,2.0,Made,5.0,2.0,5.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Daniss Jenkins,https://cdn.nba.com/headshots/nba/latest/1040x760/1642450.png
0022501067,191,4,PT00M40.40S,PT00M23.60S,8,"Timeout, Missed Shot, Rebound, Missed Shot, Rebound, Missed Shot, Rebound, Missed Shot",Hawks Timeout: Regular (Reg.6 Short 0) | MISS Alexander-Walker 26' 3PT Jump Shot | Daniels REBOUND (Off:2 Def:4) | MISS Daniels Tip Layup Shot | Okongwu REBOUND (Off:3 Def:5) | MISS Johnson 26' 3PT Pullup Jump Shot | Okongwu REBOUND (Off:4 Def:5) | MISS McCollum 24' 3PT Step Back Jump Shot,ATL,Atlanta Hawks,1610612737,203468,C. McCollum,109,101,Missed,3.0,Jump Shot,N. Alexander-Walker,-158.0,204.0,26.0,36.0,16.0,4.0,4.0,1,0,0.0,0,1.0,,1.0,,20.0,1.0,1.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Nickeil Alexander-Walker,https://cdn.nba.com/headshots/nba/latest/1040x760/1629638.png
0022501068,165,3,PT00M36.40S,PT00M30.20S,2,"Rebound, Missed Shot",Strus REBOUND (Off:1 Def:6) | MISS Strus 26' 3PT Running Pull-Up Jump Shot,CLE,Cleveland Cavaliers,1610612739,1629622,M. Strus,105,82,Missed,3.0,Running Pull-Up Jump Shot,M. Strus,156.0,204.0,26.0,30.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,1.0,,,1.0,1.0,CLE,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg,Max Strus,https://cdn.nba.com/headshots/nba/latest/1040x760/1629622.png
0022501069,99,2,PT00M37.00S,PT00M10.20S,6,"Rebound, Missed Shot, Rebound, Missed Shot, Rebound, Missed Shot",Burton REBOUND (Off:1 Def:1) | MISS Burton 3PT Running Jump Shot | Clayton Jr. REBOUND (Off:1 Def:1) | MISS Burton 10' Turnaround Fadeaway Shot | Jarreau REBOUND (Off:1 Def:1) | MISS Jarreau Tip Layup Shot,MEM,Memphis Grizzlies,1610612763,1630610,D. Jarreau,49,54,Missed,3.0,Running Jump Shot,T. Burton,229.0,13.0,0.0,33.0,27.0,4.0,4.0,1,0,0.0,0,0.0,,,,,0.0,0.0,MEM,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Tyler Burton,
0022501069,199,4,PT00M34.30S,PT00M34.30S,1,Missed Shot,MISS Small 27' 3PT Jump Shot,MEM,Memphis Grizzlies,1610612763,1642914,J. Small,109,117,Missed,3.0,Jump Shot,J. Small,94.0,256.0,27.0,34.0,6.0,0.0,6.0,1,0,0.0,0,1.0,,0.0,Missed,25.0,0.0,0.0,MEM,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg,Javon Small,https://cdn.nba.com/headshots/nba/latest/1040x760/1642914.png
0022501070,168,3,PT00M37.40S,PT00M28.70S,4,"Foul, Missed Shot, Rebound, Missed Shot",Mitchell P.FOUL (P3.T3) (J.Williams) | MISS Sexton 5' Pullup Jump Shot | Williams REBOUND (Off:1 Def:2) | MISS Williams Tip Layup Shot,CHI,Chicago Bulls,1610612741,1630172,P. Williams,93,88,Missed,2.0,Pullup Jump shot,C. Sexton,-15.0,47.0,5.0,31.0,8.0,6.0,6.0,1,0,0.0,0,1.0,,0.0,Missed,27.0,0.0,0.0,CHI,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Collin Sexton,https://cdn.nba.com/headshots/nba/latest/1040x760/1629012.png
